time, Susceptible, Exposed, Infected, Hospitalized, Recovered, Death
18322,1.2719544196237923e-71,8.604269733020528e-73,1.0111657913926298e-72,1.0852911789123427e-72,144153558.74125814,61986030.25874082
18323,1.2593620708695166e-71,8.519087462663625e-73,1.0011552500578427e-72,1.0745467962411105e-72,144153558.74125814,61986030.25874082
18324,1.2468943863679085e-71,8.434748496783255e-73,9.9124381308227e-73,1.0639087829583235e-72,144153558.74125814,61986030.25874082
18325,1.2345501319428661e-71,8.3512444866651e-73,9.814304993327555e-73,1.053376086007036e-72,144153558.74125814,61986030.25874082
18326,1.2223280856366317e-71,8.268567166247115e-73,9.717143373893613e-73,1.0429476627555664e-72,144153558.74125814,61986030.25874082
18327,1.2102270375888291e-71,8.186708351301269e-73,9.620943654492066e-73,1.0326224808942864e-72,144153558.74125814,61986030.25874082
18328,1.1982457899166997e-71,8.105659938623386e-73,9.525696312312594e-73,1.022399518333433e-72,144153558.74125814,61986030.25874082
18329,1.1863831565965243e-71,8.025413905231015e-73,9.431391918820698e-73,1.012277763101932e-72,144153558.74125814,61986030.25874082
18330,1.1746379633462187e-71,7.945962307569228e-73,9.338021138824373e-73,1.0022562132472228e-72,144153558.74125814,61986030.25874082
18331,1.1630090475090911e-71,7.867297280724292e-73,9.245574729550012e-73,9.923338767360753e-73,144153558.74125814,61986030.25874082
18332,1.1514952579387512e-71,7.789411037645122e-73,9.154043539727467e-73,9.825097713563881e-73,144153558.74125814,61986030.25874082
18333,1.1400954548851575e-71,7.712295868372434e-73,9.063418508684164e-73,9.727829246199598e-73,144153558.74125814,61986030.25874082
18334,1.1288085098817944e-71,7.635944139275547e-73,8.973690665448191e-73,9.631523736662223e-73,144153558.74125814,61986030.25874082
18335,1.1176333056339646e-71,7.560348292296718e-73,8.884851127860254e-73,9.536171651669266e-73,144153558.74125814,61986030.25874082
18336,1.1065687359081883e-71,7.48550084420298e-73,8.796891101694436e-73,9.44176355231774e-73,144153558.74125814,61986030.25874082
18337,1.0956137054226972e-71,7.411394385845371e-73,8.709801879787661e-73,9.348290093149794e-73,144153558.74125814,61986030.25874082
18338,1.0847671297390125e-71,7.338021581425502e-73,8.623574841177763e-73,9.255742021227611e-73,144153558.74125814,61986030.25874082
18339,1.0740279351545963e-71,7.26537516776939e-73,8.538201450250103e-73,9.164110175217457e-73,144153558.74125814,61986030.25874082
18340,1.0633950585965658e-71,7.193447953608473e-73,8.453673255892626e-73,9.073385484482803e-73,144153558.74125814,61986030.25874082
18341,1.0528674475164599e-71,7.12223281886775e-73,8.369981890659289e-73,8.983558968186423e-73,144153558.74125814,61986030.25874082
18342,1.042444059786047e-71,7.051722713960959e-73,8.287119069941762e-73,8.894621734401377e-73,144153558.74125814,61986030.25874082
18343,1.0321238635941652e-71,6.981910659092745e-73,8.205076591149338e-73,8.806564979230804e-73,144153558.74125814,61986030.25874082
18344,1.021905837344583e-71,6.912789743567727e-73,8.12384633289696e-73,8.719379985936418e-73,144153558.74125814,61986030.25874082
18345,1.0117889695548715e-71,6.844353125106407e-73,8.04342025420128e-73,8.633058124075648e-73,144153558.74125814,61986030.25874082
18346,1.0017722587562784e-71,6.776594029167854e-73,7.963790393684687e-73,8.547590848647299e-73,144153558.74125814,61986030.25874082
18347,9.918547133945913e-72,6.709505748279093e-73,7.88494886878721e-73,8.46296969924569e-73,144153558.74125814,61986030.25874082
18348,9.820353517319849e-72,6.643081641371129e-73,7.806887874986216e-73,8.379186299223158e-73,144153558.74125814,61986030.25874082
18349,9.723132017498383e-72,6.577315133121556e-73,7.729599685023853e-73,8.296232354860848e-73,144153558.74125814,61986030.25874082
18350,9.626873010525149e-72,6.512199713303652e-73,7.653076648142118e-73,8.214099654547726e-73,144153558.74125814,61986030.25874082
18351,9.53156696772095e-72,6.447728936141946e-73,7.57731118932551e-73,8.132780067967704e-73,144153558.74125814,61986030.25874082
18352,9.437204454740511e-72,6.38389641967414e-73,7.502295808551188e-73,8.052265545294824e-73,144153558.74125814,61986030.25874082
18353,9.34377613063858e-72,6.320695845119367e-73,7.428023080046531e-73,7.972548116396405e-73,144153558.74125814,61986030.25874082
18354,9.251272746945258e-72,6.258120956252686e-73,7.35448565155407e-73,7.89361989004408e-73,144153558.74125814,61986030.25874082
18355,9.1596851467505e-72,6.196165558785784e-73,7.281676243603685e-73,7.815473053132644e-73,144153558.74125814,61986030.25874082
18356,9.06900426379767e-72,6.134823519753804e-73,7.209587648792009e-73,7.738099869906632e-73,144153558.74125814,61986030.25874082
18357,8.979221121586074e-72,6.074088766908242e-73,7.138212731068968e-73,7.661492681194557e-73,144153558.74125814,61986030.25874082
18358,8.890326832482371e-72,6.01395528811585e-73,7.067544425031386e-73,7.58564390365073e-73,144153558.74125814,61986030.25874082
18359,8.802312596840796e-72,5.954417130763503e-73,6.997575735223575e-73,7.510546029004588e-73,144153558.74125814,61986030.25874082
18360,8.715169702132071e-72,5.895468401168945e-73,6.928299735444862e-73,7.436191623317443e-73,144153558.74125814,61986030.25874082
18361,8.628889522080964e-72,5.837103263997372e-73,6.859709568063959e-73,7.3625733262466e-73,144153558.74125814,61986030.25874082
18362,8.543463515812362e-72,5.779315941683798e-73,6.791798443340125e-73,7.289683850316758e-73,144153558.74125814,61986030.25874082
18363,8.45888322700582e-72,5.722100713861128e-73,6.724559638751058e-73,7.217515980198622e-73,144153558.74125814,61986030.25874082
18364,8.375140283058463e-72,5.665451916793903e-73,6.657986498327422e-73,7.146062571994656e-73,144153558.74125814,61986030.25874082
18365,8.292226394256184e-72,5.6093639428176436e-73,6.592072431993981e-73,7.075316552531909e-73,144153558.74125814,61986030.25874082
18366,8.210133352953048e-72,5.553831239783749e-73,6.526810914917241e-73,7.005270918661843e-73,144153558.74125814,61986030.25874082
18367,8.128853032758812e-72,5.49884831050989e-73,6.462195486859561e-73,6.93591873656709e-73,144153558.74125814,61986030.25874082
18368,8.0483773877345e-72,5.444409712235842e-73,6.39821975153965e-73,6.867253141075076e-73,144153558.74125814,61986030.25874082
18369,7.968698451595929e-72,5.390510056084707e-73,6.334877375999408e-73,6.799267334978433e-73,144153558.74125814,61986030.25874082
18370,7.889808336925129e-72,5.337144006529468e-73,6.272162089977014e-73,6.731954588362148e-73,144153558.74125814,61986030.25874082
18371,7.81169923438957e-72,5.284306280864827e-73,6.210067685286242e-73,6.665308237937362e-73,144153558.74125814,61986030.25874082
18372,7.734363411969114e-72,5.231991648684265e-73,6.148588015201908e-73,6.599321686381782e-73,144153558.74125814,61986030.25874082
18373,7.65779321419062e-72,5.1801949313622905e-73,6.087716993851409e-73,6.533988401686602e-73,144153558.74125814,61986030.25874082
18374,7.581981061370133e-72,5.1289110015418037e-73,6.02744859561228e-73,6.469301916509905e-73,144153558.74125814,61986030.25874082
18375,7.506919448862569e-72,5.07813478262654e-73,5.967776854515719e-73,6.405255827536457e-73,144153558.74125814,61986030.25874082
18376,7.432600946318829e-72,5.027861248278538e-73,5.908695863656014e-73,6.341843794843846e-73,144153558.74125814,61986030.25874082
18377,7.359018196950273e-72,4.9780854219205803e-73,5.850199774605818e-73,6.279059541274892e-73,144153558.74125814,61986030.25874082
18378,7.286163916800466e-72,4.928802376243567e-73,5.792282796837221e-73,6.21689685181627e-73,144153558.74125814,61986030.25874082
18379,7.214030894024141e-72,4.880007232718755e-73,5.734939197148533e-73,6.155349572983289e-73,144153558.74125814,61986030.25874082
18380,7.142611988173302e-72,4.8316951611148395e-73,5.678163299096762e-73,6.094411612210755e-73,144153558.74125814,61986030.25874082
18381,7.071900129490387e-72,4.7838613790198024e-73,5.621949482435704e-73,6.034076937249868e-73,144153558.74125814,61986030.25874082
18382,7.001888318208432e-72,4.7365011513675065e-73,5.566292182559591e-73,5.974339575571095e-73,144153558.74125814,61986030.25874082
18383,6.932569623858168e-72,4.6896097899689685e-73,5.511185889952251e-73,5.915193613772941e-73,144153558.74125814,61986030.25874082
18384,6.863937184581972e-72,4.643182653048276e-73,5.456625149641724e-73,5.85663319699659e-73,144153558.74125814,61986030.25874082
18385,6.79598420645461e-72,4.597215144783098e-73,5.402604560660271e-73,5.798652528346323e-73,144153558.74125814,61986030.25874082
18386,6.72870396281071e-72,4.551702714849745e-73,5.349118775509734e-73,5.741245868315694e-73,144153558.74125814,61986030.25874082
18387,6.662089793578884e-72,4.506640857972733e-73,5.2961624996321876e-73,5.68440753421937e-73,144153558.74125814,61986030.25874082
18388,6.596135104622453e-72,4.462025113478803e-73,5.243730490885829e-73,5.628131899630598e-73,144153558.74125814,61986030.25874082
18389,6.530833367086691e-72,4.417851064855363e-73,5.1918175590260596e-73,5.572413393824255e-73,144153558.74125814,61986030.25874082
18390,6.466178116752533e-72,4.374114339313295e-73,5.1404185651917014e-73,5.517246501225395e-73,144153558.74125814,61986030.25874082
18391,6.402162953396683e-72,4.330810607354093e-73,5.089528421396304e-73,5.462625760863264e-73,144153558.74125814,61986030.25874082
18392,6.338781540158056e-72,4.287935582341287e-73,5.03914209002448e-73,5.408545765830718e-73,144153558.74125814,61986030.25874082
18393,6.276027602910492e-72,4.245485020076109e-73,4.989254583333238e-73,5.3550011627489934e-73,144153558.74125814,61986030.25874082
18394,6.213894929641677e-72,4.2034547183773555e-73,4.939860962958239e-73,5.3019866512377786e-73,144153558.74125814,61986030.25874082
18395,6.152377369838225e-72,4.1618405166654195e-73,4.8909563394249525e-73,5.249496983390525e-73,144153558.74125814,61986030.25874082
18396,6.091468833876827e-72,4.120638295550432e-73,4.8425358716646456e-73,5.1975269632549586e-73,144153558.74125814,61986030.25874082
18397,6.031163292421446e-72,4.079843976424483e-73,4.794594766535165e-73,5.1460714463187345e-73,144153558.74125814,61986030.25874082
18398,5.971454775826474e-72,4.0394535210578806e-73,4.747128278346467e-73,5.095125339000179e-73,144153558.74125814,61986030.25874082
18399,5.912337373545792e-72,3.9994629311994076e-73,4.700131708390837e-73,5.044683598144077e-73,144153558.74125814,61986030.25874082
18400,5.853805233547689e-72,3.959868248180533e-73,4.653600404477768e-73,4.9947412305224505e-73,144153558.74125814,61986030.25874082
18401,5.795852561735566e-72,3.920665552523546e-73,4.6075297604734377e-73,4.945293292340278e-73,144153558.74125814,61986030.25874082
18402,5.738473621374384e-72,3.8818509635535634e-73,4.561915215844751e-73,4.8963348887461095e-73,144153558.74125814,61986030.25874082
18403,5.681662732522778e-72,3.843420639014383e-73,4.516752255207888e-73,4.847861173347523e-73,144153558.74125814,61986030.25874082
18404,5.625414271470802e-72,3.8053707746881407e-73,4.47203640788133e-73,4.7998673477313826e-73,144153558.74125814,61986030.25874082
18405,5.569722670183242e-72,3.767697604018728e-73,4.427763247443305e-73,4.752348660988842e-73,144153558.74125814,61986030.25874082
18406,5.514582415748427e-72,3.730397397738942e-73,4.383928391293616e-73,4.7053004092450526e-73,144153558.74125814,61986030.25874082
18407,5.459988049832518e-72,3.693466463501327e-73,4.340527500219809e-73,4.658717935193527e-73,144153558.74125814,61986030.25874082
18408,5.405934168139177e-72,3.656901145512664e-73,4.2975562779676326e-73,4.612596627635111e-73,144153558.74125814,61986030.25874082
18409,5.352415419874599e-72,3.6206978241720884e-73,4.255010470815753e-73,4.5669319210215234e-73,144153558.74125814,61986030.25874082
18410,5.299426507217841e-72,3.584852915712785e-73,4.212885867154677e-73,4.52171929500341e-73,144153558.74125814,61986030.25874082
18411,5.246962184796384e-72,3.5493628718472284e-73,4.171178297069846e-73,4.476954273982876e-73,144153558.74125814,61986030.25874082
18412,5.195017259166899e-72,3.514224179415941e-73,4.129883631928854e-73,4.4326324266704454e-73,144153558.74125814,61986030.25874082
18413,5.143586588301147e-72,3.479433360039723e-73,4.088997783972759e-73,4.388749365646408e-73,144153558.74125814,61986030.25874082
18414,5.092665081076966e-72,3.44498696977533e-73,4.0485167059114285e-73,4.3453007469265083e-73,144153558.74125814,61986030.25874082
18415,5.042247696774303e-72,3.4108815987745544e-73,4.008436390522905e-73,4.302282269531936e-73,144153558.74125814,61986030.25874082
18416,4.992329444576237e-72,3.377113870946686e-73,3.9687528702567284e-73,4.2596896750635696e-73,144153558.74125814,61986030.25874082
18417,4.942905383074933e-72,3.343680443624314e-73,3.929462216841187e-73,4.21751874728044e-73,144153558.74125814,61986030.25874082
18418,4.893970619782491e-72,3.310578007232433e-73,3.89056054089446e-73,4.175765311682364e-73,144153558.74125814,61986030.25874082
18419,4.845520310646645e-72,3.277803284960832e-73,3.852043991539605e-73,4.1344252350967086e-73,144153558.74125814,61986030.25874082
18420,4.797549659571243e-72,3.24535303243972e-73,3.813908756023363e-73,4.093494425269251e-73,144153558.74125814,61986030.25874082
18421,4.750053917941487e-72,3.213224037418567e-73,3.7761510593387314e-73,4.0529688304590856e-73,144153558.74125814,61986030.25874082
18422,4.703028384153866e-72,3.181413119448123e-73,3.738767163851278e-73,4.012844439037541e-73,144153558.74125814,61986030.25874082
18423,4.656468403150743e-72,3.149917129565587e-73,3.70175336892915e-73,3.9731172790910696e-73,144153558.74125814,61986030.25874082
18424,4.61036936595955e-72,3.118732949982887e-73,3.665106010576752e-73,3.933783418028068e-73,144153558.74125814,61986030.25874082
18425,4.564726709236551e-72,3.0878574937780564e-73,3.628821461072042e-73,3.894838962189591e-73,144153558.74125814,61986030.25874082
18426,4.519535914815109e-72,3.057287704589654e-73,3.5928961286074285e-73,3.856280056463914e-73,144153558.74125814,61986030.25874082
18427,4.4747925092584394e-72,3.027020556314216e-73,3.557326456934215e-73,3.818102883904921e-73,144153558.74125814,61986030.25874082
18428,4.430492063416781e-72,2.997053052806705e-73,3.5221089250105663e-73,3.7803036653542627e-73,144153558.74125814,61986030.25874082
18429,4.386630191988955e-72,2.967382227583919e-73,3.4872400466529617e-73,3.7428786590672557e-73,144153558.74125814,61986030.25874082
18430,4.343202553088264e-72,2.9380051435308383e-73,3.452716370191097e-73,3.70582416034249e-73,144153558.74125814,61986030.25874082
18431,4.3002048478126905e-72,2.908918892609883e-73,3.418534478126206e-73,3.669136501155099e-73,144153558.74125814,61986030.25874082
18432,4.2576328198193447e-72,2.880120595573045e-73,3.3846909867927566e-73,3.6328120497936633e-73,144153558.74125814,61986030.25874082
18433,4.2154822549031334e-72,2.851607401676872e-73,3.3511825460235085e-73,3.596847210500706e-73,144153558.74125814,61986030.25874082
18434,4.1737489805795926e-72,2.8233764884002708e-73,3.3180058388178754e-73,3.561238423116749e-73,144153558.74125814,61986030.25874082
18435,4.1324288656718547e-72,2.795425061165108e-73,3.2851575810135786e-73,3.5259821627278936e-73,144153558.74125814,61986030.25874082
18436,4.0915178199017035e-72,2.7677503530595735e-73,3.2526345209615444e-73,3.4910749393168876e-73,144153558.74125814,61986030.25874082
18437,4.051011793484677e-72,2.740349624564284e-73,3.220433439204025e-73,3.4565132974176505e-73,144153558.74125814,61986030.25874082
18438,4.0109067767291784e-72,2.7132201632810975e-73,3.1885511481559053e-73,3.4222938157732157e-73,144153558.74125814,61986030.25874082
18439,3.9711987996395593e-72,2.6863592836646145e-73,3.156984491789162e-73,3.388413106997061e-73,144153558.74125814,61986030.25874082
18440,3.9318839315231276e-72,2.6597643267563347e-73,3.1257303453204495e-73,3.35486781723779e-73,144153558.74125814,61986030.25874082
18441,3.8929582806010485e-72,2.633432659921447e-73,3.094785614901777e-73,3.321654625847136e-73,144153558.74125814,61986030.25874082
18442,3.854417993623098e-72,2.6073616765882246e-73,3.0641472373142494e-73,3.288770245051249e-73,144153558.74125814,61986030.25874082
18443,3.8162592554862296e-72,2.5815487959900013e-73,3.033812179664838e-73,3.256211419625242e-73,144153558.74125814,61986030.25874082
18444,3.7784782888569157e-72,2.5559914629097e-73,3.003777439086156e-73,3.2239749265709524e-73,144153558.74125814,61986030.25874082
18445,3.7410713537972323e-72,2.530687147426894e-73,2.974040042439203e-73,3.1920575747979e-73,144153558.74125814,61986030.25874082
18446,3.7040347473946397e-72,2.5056333446673678e-73,2.944597046019055e-73,3.160456204807401e-73,144153558.74125814,61986030.25874082
18447,3.6673648033954327e-72,2.480827574555161e-73,2.915445535263466e-73,3.1291676883798075e-73,144153558.74125814,61986030.25874082
